parent	child
HP:0001507	HP:0000002
HP:0000001	HP:0000005
HP:0000005	HP:0000006
HP:0000005	HP:0000007
HP:0000119	HP:0000078
HP:0000119	HP:0000079
HP:0000001	HP:0000118
HP:0000118	HP:0000119
HP:0000118	HP:0000152
HP:0000152	HP:0000234
HP:0000234	HP:0000301
HP:0003011	HP:0000301
HP:0000598	HP:0000356
HP:0000598	HP:0000359
HP:0000598	HP:0000364
HP:0000598	HP:0000370
HP:0000152	HP:0000464
HP:0000118	HP:0000478
HP:0000118	HP:0000598
HP:0000118	HP:0000707
HP:0000118	HP:0000769
HP:0000769	HP:0000771
HP:0003011	HP:0000775
HP:0000818	HP:0000777
HP:0100763	HP:0000777
HP:0001939	HP:0000816
HP:0000118	HP:0000818
HP:0000818	HP:0000819
HP:0011013	HP:0000819
HP:0000818	HP:0000820
HP:0000818	HP:0000828
HP:0000818	HP:0000834
HP:0000818	HP:0000847
HP:0000818	HP:0000864
HP:0000818	HP:0000873
HP:0000118	HP:0000924
HP:0001574	HP:0000951
HP:0001197	HP:0001194
HP:0000118	HP:0001197
HP:0040064	HP:0001218
HP:0003549	HP:0001371
HP:0011805	HP:0001371
HP:0011842	HP:0001371
HP:0010985	HP:0001417
HP:0000005	HP:0001425
HP:0000005	HP:0001426
HP:0000005	HP:0001427
HP:0000005	HP:0001428
HP:0025031	HP:0001438
HP:0001428	HP:0001442
HP:0000006	HP:0001444
HP:0010985	HP:0001450
HP:0000006	HP:0001452
HP:0001466	HP:0001452
HP:0000005	HP:0001466
HP:0003011	HP:0001469
HP:0000006	HP:0001470
HP:0000005	HP:0001472
HP:0000118	HP:0001507
HP:0001507	HP:0001510
HP:0011420	HP:0001522
HP:0040064	HP:0001528
HP:0100555	HP:0001528
HP:0001197	HP:0001557
HP:0001197	HP:0001560
HP:0000118	HP:0001574
HP:0000118	HP:0001608
HP:0001608	HP:0001609
HP:0001608	HP:0001611
HP:0001608	HP:0001612
HP:0001608	HP:0001618
HP:0012638	HP:0001618
HP:0001608	HP:0001620
HP:0001608	HP:0001621
HP:0001197	HP:0001622
HP:0000118	HP:0001626
HP:0001608	HP:0001686
HP:0011420	HP:0001699
HP:0001197	HP:0001787
HP:0001197	HP:0001789
HP:0011032	HP:0001789
HP:0001197	HP:0001791
HP:0001438	HP:0001791
HP:0000118	HP:0001871
HP:0001871	HP:0001872
HP:0001871	HP:0001881
HP:0010987	HP:0001881
HP:0001871	HP:0001892
HP:0001871	HP:0001928
HP:0000118	HP:0001939
HP:0001939	HP:0001946
HP:0001871	HP:0001977
HP:0001871	HP:0001978
HP:0025031	HP:0002012
HP:0000118	HP:0002086
HP:0003011	HP:0002578
HP:0011024	HP:0002578
HP:0025033	HP:0002578
HP:0001626	HP:0002597
HP:0000118	HP:0002664
HP:0001197	HP:0002686
HP:0000118	HP:0002715
HP:0002086	HP:0002795
HP:0040064	HP:0002814
HP:0040064	HP:0002817
HP:0001939	HP:0002904
HP:0000118	HP:0003011
HP:0000079	HP:0003110
HP:0001939	HP:0003110
HP:0001939	HP:0003111
HP:0000818	HP:0003117
HP:0001939	HP:0003119
HP:0001939	HP:0003343
HP:0001939	HP:0003533
HP:0000118	HP:0003549
HP:0001939	HP:0003570
HP:0003674	HP:0003577
HP:0003674	HP:0003581
HP:0011008	HP:0003587
